ph_sol,humidite_sol,carbone_organique,conductivite_electrique,temperature,humidite,precipitation,heures_ensoleillement,vitesse_vent,surface_champ,irrigation_precedente,type_sol_Loamy,type_sol_Sandy,type_sol_Silt,type_culture_Maize,type_culture_Potato,type_culture_Rice,type_culture_Sugarcane,type_culture_Wheat,stade_croissance_Harvest,stade_croissance_Sowing,stade_croissance_Vegetative,saison_Rabi,saison_Zaid,type_irrigation_Drip,type_irrigation_Rainfed,type_irrigation_Sprinkler,source_eau_Rainwater,source_eau_Reservoir,source_eau_River,paillage_Yes,region_East,region_North,region_South,region_West,target
6.27,0.3749716597927931,-0.44236514640726543,3.24,0.9451657541188508,1.0462029387229048,2214.97,10.62,6.26,10.68,38.88,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5.49,-1.362092249104375,-0.603487878524693,0.4,-0.7054104429297412,-1.6753553975324162,1762.44,6.87,16.81,14.84,75.13,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
5.53,1.1601196774793194,-0.12011968217241066,2.07,0.11179791197263883,1.2988412262165727,1046.12,9.88,5.42,12.07,57.62,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
4.82,1.6817257636478098,0.17527199337620622,3.06,-0.6442352412209471,0.3056259979326418,457.44,8.69,11.7,6.69,90.2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
5.82,-0.4923430109074398,-1.2479788069944027,1.53,-0.8300693445250192,-0.08175270955764963,241.53,10.08,9.98,2.08,113.03,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1
7.35,-0.18923935756799007,0.739201555787202,2.82,0.12334040286109027,0.7118287346871675,573.38,5.13,7.38,6.79,86.46,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
7.5,0.7060728393443203,1.3568386955706737,2.83,1.6896564164239853,-1.502966919007325,611.73,9.35,0.73,7.38,47.3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.49,1.4881776476599688,-0.7646106106421202,0.3,-0.9870472206079622,-1.0596114929154954,926.65,8.11,8.26,4.16,116.94,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
8.06,1.3384517466127708,-1.113709863563213,1.5,-0.890090297144968,-0.3264650899926929,442.3,7.78,2.81,4.77,9.02,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
6.51,-1.5635527094564992,0.9271780765908675,2.45,-0.8889360480561231,0.40469983616545285,365.12,9.1,4.89,7.11,56.85,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
7.92,-1.1764564774808164,-1.086856074876975,1.54,1.0109579521830256,-1.2364582941610631,2110.02,5.91,13.92,5.55,43.44,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
7.2,0.8545814566431671,-1.5970780599154952,1.95,0.03677172119770258,-0.4220713438873556,623.85,4.52,11.64,6.01,96.68,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0
7.26,0.6269493957014922,0.4438098802385855,2.12,-0.39838018529692615,-0.8332277725535219,1404.01,7.51,10.78,3.65,74.69,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0
5.09,-1.3012280616868148,-0.8988795540733099,0.61,1.1910208100428723,0.5008014592512795,498.25,6.11,11.5,4.51,11.29,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
5.55,-0.02125420029552406,-1.1405636522494509,1.5,-0.7007934465743603,1.4499288295216095,1229.38,5.79,2.84,1.83,61.23,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4.83,0.9458777377695073,1.7059379484917667,0.2,-0.3718324562534872,-1.162152915486455,691.78,10.99,3.71,9.32,96.2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
7.23,-1.0042108270891212,-0.7109030332696444,0.61,-1.4752945851894688,-1.0814077373267137,217.0,5.39,11.08,3.54,70.99,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
5.97,1.2593283029699422,1.4105462729431495,1.84,-1.3183167091065258,0.34476016403460247,2455.44,5.65,8.43,1.0,40.74,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
7.47,-1.579377398185065,-1.113709863563213,2.05,-1.2571415073977317,-0.16497473367321094,1144.52,6.34,9.53,7.39,35.1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
5.95,0.9507468727629125,1.115154597394533,0.6,-0.5288103323364302,0.7524490083626196,982.62,7.48,17.64,13.87,114.33,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7.59,0.37314573417026625,0.014149261258778665,2.67,0.08409593384035453,-0.7396029954235154,497.81,10.08,4.11,13.26,16.67,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5.24,-0.6694577962925401,-1.4628091164843058,1.37,-1.728075135646561,0.15156617948062054,1238.41,5.23,18.26,12.77,79.3,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
5.39,0.7377222168014518,0.8197629218459158,3.23,-1.0724616531825049,-0.39631214594682496,1588.05,8.31,17.22,4.21,118.91,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
5.96,0.9507468727629125,1.3836924842569116,1.42,-1.1220943640028471,-0.762389978217062,761.63,6.58,18.08,5.46,20.5,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
6.19,1.4766134520506322,-1.1674174409356888,0.61,-0.8531543263019226,0.791087805273416,1201.05,9.58,13.01,11.22,21.05,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
5.99,-0.4874738759140349,0.7929091331596779,2.68,-1.155567587579357,1.0219298483558656,592.7,8.21,17.35,2.41,81.05,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
7.4,0.6166024838405069,-0.1738272595448865,2.03,-1.055147916849827,-0.5969366683682673,1319.28,9.57,19.83,10.25,26.24,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5.13,0.3274975936070961,0.9003242879046296,1.41,1.6769596764466885,0.42253312704735885,1968.04,9.99,9.69,2.78,7.73,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
5.99,0.059086527095655414,0.7660553444734399,1.31,0.32879674067553055,-1.118560426664018,150.53,10.38,17.31,1.06,47.56,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
7.65,1.325670267255083,-1.6507856372879708,0.61,0.9105382814534961,1.0050872958562882,1294.6,10.97,18.12,1.98,9.19,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
5.03,-1.7522316904509359,-1.113709863563213,1.26,1.1067606265571746,-0.762389978217062,998.41,8.33,6.54,10.14,48.46,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
8.0,-0.7844911105117289,-0.09326589348617273,0.2,0.5815772911326227,-1.1448149937957128,185.1,8.46,9.13,8.26,106.96,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
8.15,0.10412602578465008,1.5179614276881013,1.81,0.7073904418167457,1.5217573622403977,2351.27,4.98,11.69,5.85,53.45,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
5.1,-1.1448071000236852,-0.5497803011522171,3.15,0.45922688771503456,-0.27296521734697504,649.61,4.74,7.31,10.9,65.82,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
5.79,1.3865344546726432,0.47066366892482336,2.8,0.5180935912461383,0.4933709213838191,1411.53,7.41,6.78,12.65,49.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
6.07,0.4833099133960499,-1.6776394259742087,0.2,1.484200078609545,1.0679991831341231,931.55,8.86,7.92,0.48,26.12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
7.44,-0.10524677893175684,0.739201555787202,3.1,-1.0874668913374919,0.6414863095418715,677.83,5.74,8.77,13.8,33.77,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0
6.83,1.0633456194853985,0.3632485141798717,1.64,-0.7792823846158321,0.22042249705242428,1317.95,6.29,5.42,12.41,5.4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
6.99,-0.1989776275547995,0.7660553444734399,0.75,-1.4071938889476039,-0.4493166494013789,1722.57,8.9,9.73,7.91,117.74,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
7.38,0.17472848318902012,1.4374000616293874,2.66,1.1690900773548134,1.4474519835657895,1963.84,5.48,15.69,3.46,93.36,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
5.2,-1.7534489741992871,-1.2211250183081646,1.2,-0.17676436023865347,-1.2746017218806953,1584.81,7.65,12.68,14.27,11.35,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
7.63,-0.4947775784041422,-0.8183181880145961,0.96,1.4103281369234542,1.3270772701129243,1315.74,7.77,7.91,10.03,99.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7.2,-1.2817515217131956,1.7327917371780046,0.65,-0.30488600910046715,0.7237175952751045,1943.15,10.42,3.55,0.68,25.51,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1
6.76,0.6293839631981946,-1.1942712296219267,1.75,-0.1975408438378665,0.24370484903713485,1293.64,6.82,16.57,6.74,34.44,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7.83,-0.10159492768670353,0.7929091331596779,0.42,-0.1779186093274988,-0.6117977441031891,2435.57,5.47,10.47,10.44,39.14,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7.18,-0.7163232206040614,0.7929091331596779,2.77,0.38997194238432464,-1.2315046022494225,1316.85,5.22,19.44,11.49,77.22,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
5.49,-0.13993936575976618,0.6586401897284883,1.7,0.9220807723419471,-0.20113668462818682,793.12,6.05,5.43,12.3,115.84,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6.26,-1.0358602045462524,-0.9257333427595478,1.62,-0.5138050941814432,0.9798234671069213,1115.9,5.95,3.92,13.41,97.07,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
6.48,1.4461813583418521,-0.9794409201320237,0.11,0.45114714409311835,0.8465691546837905,1224.98,9.25,0.66,12.28,72.51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4.99,-1.5757255469400113,0.6049326123560124,2.88,-1.0239831914510076,0.500306090060116,708.72,8.16,2.11,6.98,50.83,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
8.05,1.2392431211221475,-1.086856074876975,1.78,0.18797835183642,1.7035578553976063,396.86,8.78,8.02,11.81,95.22,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
5.24,0.011003819035782913,0.5780788236697745,1.6,0.16258487188182602,1.6347015378258025,1078.46,8.41,4.37,6.28,15.15,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
7.17,0.3841012879054271,-0.012704527427459261,2.69,1.3468444370369694,-0.35073818035973175,2242.58,7.37,1.24,3.83,31.94,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.52,-0.7132800112331834,-0.3886575690347896,0.31,1.372237916991564,-1.0700142459299407,638.83,10.5,4.89,4.36,101.98,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
4.89,1.59042948252147,-0.6840492445834068,1.35,-0.04287146593261384,-0.12930815190939898,904.55,9.72,14.71,13.25,97.67,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
7.94,-0.7850997523859043,1.571669005060577,2.06,-1.6449692012497088,1.190850742542809,1894.31,5.48,14.85,9.48,55.33,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
7.7,0.2800235274213991,0.041003049945016586,1.67,1.194483557309408,-0.14763681198246892,205.68,6.97,3.42,4.88,77.23,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1
6.58,1.6829430473961617,0.22897957074868205,0.72,-1.728075135646561,-0.5726635780012285,2062.68,6.02,18.76,6.39,89.88,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
5.58,1.2934122479237762,1.571669005060577,1.12,-0.07403619133143335,0.8326988173311969,1800.7,9.22,3.6,3.9,5.68,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5.21,0.09743096516871849,0.5512250349835366,1.12,-1.6622829375823862,0.5166532733685296,1374.41,6.41,2.24,8.38,54.72,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
6.04,1.6725961355351764,1.6253765824330528,3.47,-0.5091880978260626,1.621326569664373,523.7,8.48,3.68,1.17,57.54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
5.67,0.6701629687679596,-1.3553939617393542,1.21,0.47423212587002206,0.16692262440670638,231.7,6.05,3.24,14.05,102.21,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
6.52,-1.0389034139171305,1.222569752139484,0.8,-0.44455014885073274,1.6168682469438964,579.3,5.2,12.82,5.62,23.58,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
8.09,-0.35600723109210486,-0.5497803011522171,2.9,1.4795830822541647,-0.7287048732179062,1903.74,4.06,3.55,7.56,19.47,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
6.75,-0.6025071901332238,1.088300808708295,1.53,0.4880831149361638,1.261193167688105,2333.74,10.96,12.87,13.35,63.44,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7.83,-0.5696405289277413,1.249423540825722,1.61,0.5077053494465318,-0.5211451821201667,1844.72,5.54,5.89,11.72,77.3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
7.01,0.8752752803651377,-0.7914643993283582,1.97,-0.43416190705112623,1.0699806598987796,1319.04,9.83,5.34,8.01,8.39,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
6.42,0.26359019681865764,-0.30809620297607615,2.13,-1.5964907395182115,1.47321118150632,2376.71,9.75,18.0,10.55,55.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
7.71,-1.631111957489991,0.7929091331596779,2.11,0.8262780979677983,0.4230284962385232,2071.42,5.65,4.68,1.43,13.09,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
6.4,1.2806307685660885,-1.3822477504255921,0.22,0.7500976581040175,0.7886109593175958,1639.59,6.91,17.36,10.53,41.62,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
7.75,-0.7333651930809781,0.9003242879046296,2.88,0.10487241743956754,1.5861553570917248,94.76,9.85,6.42,4.15,73.81,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
5.79,1.695724526753849,-1.3553939617393542,0.76,-0.28872652185663517,-0.43693241962227747,719.33,8.83,19.83,11.71,113.58,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
5.24,1.5472159094550022,1.4642538503156255,1.09,0.13372864466069678,0.0361451579393957,770.53,6.59,19.63,7.4,58.47,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
7.71,1.4997418432693053,-0.7646106106421202,0.69,0.8551343251889275,1.3771095584204935,868.11,10.64,16.64,2.72,29.81,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.8,1.0505641401277108,0.2826871481211579,2.71,0.7374009181267207,0.595416974763614,973.46,6.4,17.43,10.03,94.58,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1
7.82,-0.998124408347365,-1.3285401730531161,2.08,0.5481040675561125,1.2914106883491123,2348.42,5.48,16.55,3.8,30.09,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1
7.99,0.0846494858110308,-0.7914643993283582,2.67,1.3987856460350023,0.4061859437389451,1854.68,5.03,12.78,14.93,109.55,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1
4.98,-0.9847342871155019,-0.30809620297607615,2.32,0.38189219876240843,0.8272497562283923,1729.84,8.91,16.28,11.5,28.94,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1
6.5,-0.8623972704062058,-0.03955831611369689,0.45,-1.6795966739150638,-1.692693319223158,1066.29,4.2,12.75,7.19,64.28,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
6.07,0.35610376169334934,-1.7313470033466847,1.13,0.4095941768946923,-0.5597839790309631,843.87,9.92,16.92,2.43,44.11,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
6.93,-1.6213736875031814,1.3836924842569116,1.82,0.39112619147316957,0.9337541323286644,298.95,6.13,18.74,13.56,27.95,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7.5,1.6001677525082794,-1.7044932146604468,1.14,-1.4891455742556108,-0.3368678430071381,1133.74,6.59,15.19,7.8,114.56,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
5.75,1.4236616089973548,0.9808856539633434,0.8,-0.24948205283589944,-0.47953417006238624,513.36,9.61,19.31,8.2,78.91,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6.69,-0.4424343772250405,-0.09326589348617273,3.06,0.5238648366903642,1.5618822667246863,977.53,9.7,9.24,7.99,40.37,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7.21,0.025002582141821997,0.09471062731749244,2.64,0.7096989399944365,0.1783161158034795,390.98,6.8,18.55,6.44,74.75,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1
5.26,-0.1460257845015223,-1.0062947088182617,1.27,1.3618496751919569,-1.0705096151211044,859.99,7.88,4.91,8.57,6.44,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
7.57,1.2976727410430053,0.3901023028661096,2.7,1.182941066420956,-0.10008136963071955,107.45,8.75,1.11,11.0,35.41,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
6.86,0.6257321119531408,0.14841820468996827,2.23,-1.326396452728442,0.06091361749759847,15.06,8.82,3.0,7.53,26.21,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
8.03,-0.7984898736177676,-1.1674174409356888,0.11,0.37727520240702783,1.6906782564273406,2174.77,7.74,3.62,8.63,41.87,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
5.95,-0.2129763906608386,-0.8988795540733099,1.39,0.33456798611975647,0.752944377553784,1603.16,9.91,16.58,6.11,56.9,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
5.17,-0.27505786182674974,-1.4896629051705437,1.09,-0.6788627138863023,0.06339046345341862,1469.17,9.89,8.32,7.87,27.43,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
6.52,1.5648665238060946,-1.4896629051705437,0.84,-1.0932381367817179,-0.2397754815389832,1284.49,9.94,5.05,1.85,65.17,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5.09,-1.1551540118846704,-1.6776394259742087,0.96,-1.038988429605995,1.4365538613601803,1816.82,5.88,16.34,7.12,98.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8.1,-1.4521712464823642,-0.9525871314457858,3.3,-1.1151688694697763,0.5022875668247717,1840.41,5.8,4.44,8.39,44.76,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
4.93,1.2921949641754251,0.6317864010422504,1.75,1.061744912092213,-0.5028165220470968,2338.13,4.98,2.02,14.97,110.88,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
7.36,1.3475813747254046,-0.6303416672109309,2.98,-1.216742789288151,-0.1268313059535785,611.03,9.78,9.59,11.9,66.28,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
6.59,1.261154228592469,-0.5229265124659792,0.83,-0.8150641063700322,-0.7732881004226712,1963.0,4.42,1.85,6.09,7.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.05,0.009786535287431952,-1.2748325956806406,0.69,-0.9766589788083557,1.592595156576858,2477.89,4.95,5.94,12.38,35.83,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
5.02,0.5259148445883421,0.2826871481211579,3.12,0.7385551672155657,0.6964722897610816,72.55,10.48,14.16,12.22,58.92,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
6.92,0.19116181379176111,-0.5497803011522171,1.79,-1.1821153166227958,-0.3774881166825907,934.96,4.88,7.8,5.76,35.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
6.79,-1.5221650620125582,0.6317864010422504,3.14,-1.647277699427399,-1.102708612546768,1090.09,4.85,2.21,14.71,46.46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
5.76,0.3037605605142476,0.8466167105321537,0.31,-0.43416190705112623,-1.1240094877668225,2054.58,10.36,8.36,6.99,84.58,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
7.89,-1.7157131780003996,0.3095409368073958,3.22,-0.6742457175309217,-0.08125734036648567,34.36,6.17,10.51,14.18,95.83,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
5.83,-0.6359824932128819,-0.7646106106421202,1.51,-0.3533644708319645,-0.11642855293913365,1496.55,10.17,5.38,5.62,30.54,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
6.33,1.471135675183052,0.041003049945016586,0.63,0.8793735560546762,-0.2888170314642248,2231.45,6.64,3.83,13.77,80.56,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
6.65,-0.7084108762397787,-0.845171976700834,2.42,-1.68767641753698,1.2161145712921755,369.07,6.62,15.35,0.53,16.48,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5.14,1.4973072757726027,1.4105462729431495,2.81,-1.5999534867847471,1.6574885206193495,288.93,4.95,1.82,5.76,29.52,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7.97,-0.8952639316116883,0.9540318652771054,0.26,-0.8450745826800063,-0.5072748447675731,2499.47,10.43,19.16,8.3,15.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
6.07,-0.6718923637892424,-0.012704527427459261,3.46,1.34915293521466,-0.7163206434388049,2064.9,9.33,0.65,14.45,90.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
5.07,0.4169679491109095,1.652230371119291,2.47,-1.1451793457797503,0.9327633939463359,1743.55,5.58,13.2,4.19,19.11,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0
6.12,0.878927131610191,0.17527199337620622,1.19,1.7219753909116495,-0.17785433264347628,997.45,9.09,3.11,8.01,75.96,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6.84,-0.023688767792226416,-0.5766340898384551,0.61,1.059436413914523,-0.9833246374762308,2134.91,4.73,11.17,8.42,94.97,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
6.55,1.2970640991688298,-1.4091015391118302,1.43,-0.15137088028405987,-1.1101391504142288,2306.93,7.67,4.15,5.29,81.07,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
7.16,-1.6238082549998838,0.17527199337620622,0.85,0.8597513215443081,-0.7648668241728821,1831.02,5.78,1.17,1.99,60.78,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
4.99,1.4364430883550425,1.2762773295119598,1.78,0.06562794841883181,-1.733313592898611,995.24,9.95,17.27,12.03,66.61,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5.77,-1.082116986983598,1.303131118198198,2.76,0.22953131903484603,1.5267110541520388,1458.84,7.58,8.77,10.09,72.92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
7.59,1.3043678016589368,0.3901023028661096,2.34,0.28031827894403366,-0.2457199118329521,246.29,10.45,5.87,2.97,56.58,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
5.07,-0.37244056169484613,-0.3618037803485517,1.58,0.515785093068448,-1.450457784743935,395.05,8.1,18.97,4.39,59.37,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
